timestamp_utc,algorithm_version,east_valid,west_valid,east_quality_flag,west_quality_flag,d0_lambda_E_s-1,d0_lambda_W_s-1,d0_lambda_central_s-1,d0_lambda_central_h-1,d0_m5_central_bits,d0_primary_central_s-1,d0_secondary_central_s-1,d1_lambda_E_s-1,d1_lambda_W_s-1,d1_lambda_central_s-1,d1_lambda_central_h-1,d1_m5_central_bits,d1_primary_central_s-1,d1_secondary_central_s-1,d2_lambda_E_s-1,d2_lambda_W_s-1,d2_lambda_central_s-1,d2_lambda_central_h-1,d2_m5_central_bits,d2_primary_central_s-1,d2_secondary_central_s-1,d3_lambda_E_s-1,d3_lambda_W_s-1,d3_lambda_central_s-1,d3_lambda_central_h-1,d3_m5_central_bits,d3_primary_central_s-1,d3_secondary_central_s-1,d5_lambda_E_s-1,d5_lambda_W_s-1,d5_lambda_central_s-1,d5_lambda_central_h-1,d5_m5_central_bits,d5_primary_central_s-1,d5_secondary_central_s-1,d7_lambda_E_s-1,d7_lambda_W_s-1,d7_lambda_central_s-1,d7_lambda_central_h-1,d7_m5_central_bits,d7_primary_central_s-1,d7_secondary_central_s-1,d10_lambda_E_s-1,d10_lambda_W_s-1,d10_lambda_central_s-1,d10_lambda_central_h-1,d10_m5_central_bits,d10_primary_central_s-1,d10_secondary_central_s-1,d0_measured_support_central_s-1,d0_low_gamma0_central_s-1,d0_low_gamma4_central_s-1
2026-01-28T13:35:00+00:00,3.3,1,1,0,0,4.5735051e+00,2.7549700e+00,3.6642375e+00,1.3191255e+04,1.0992713e+03,3.6642375e+00,0.0000000e+00,1.7174672e-04,8.9272375e-05,1.3050955e-04,4.6983438e-01,3.9152865e-02,1.3050213e-04,7.4240483e-09,7.3734313e-05,3.1963966e-05,5.2849139e-05,1.9025690e-01,1.5854742e-02,5.2838345e-05,1.0794659e-08,3.1908089e-05,1.5163328e-05,2.3535708e-05,8.4728549e-02,7.0607124e-03,2.3522379e-05,1.3328695e-08,4.1609052e-06,4.5818501e-06,4.3713776e-06,1.5736960e-02,1.3114133e-03,4.3673442e-06,4.0334013e-09,4.1581173e-06,5.7066706e-06,4.9323940e-06,1.7756618e-02,1.4797182e-03,4.9310171e-06,1.3768492e-09,4.1620163e-06,6.4785694e-06,5.3202928e-06,1.9153054e-02,1.5960878e-03,5.3185399e-06,1.7529620e-09,2.0164461e+00,3.2752622e+00,4.2516627e+00
2026-01-28T13:40:00+00:00,3.3,1,1,0,0,4.5715874e+00,2.4146324e+00,3.4931099e+00,1.2575196e+04,1.0479330e+03,3.4931099e+00,0.0000000e+00,8.7245280e-05,1.4014133e-04,1.1369331e-04,4.0929590e-01,3.4107992e-02,1.1368693e-04,6.3711052e-09,4.6363183e-05,4.4983458e-05,4.5673320e-05,1.6442395e-01,1.3701996e-02,4.5663967e-05,9.3532427e-09,2.1225558e-05,1.9772287e-05,2.0498922e-05,7.3796121e-02,6.1496767e-03,2.0487385e-05,1.1537920e-08,4.7448579e-06,3.2362619e-06,3.9905599e-06,1.4366016e-02,1.1971680e-03,3.9872708e-06,3.2890179e-09,5.1253657e-06,3.6075971e-06,4.3664814e-06,1.5719333e-02,1.3099444e-03,4.3655494e-06,9.3204232e-10,5.3870134e-06,3.8637984e-06,4.6254059e-06,1.6651461e-02,1.3876218e-03,4.6242335e-06,1.1723261e-09,1.9225407e+00,3.1223636e+00,4.0530059e+00
2026-01-28T13:45:00+00:00,3.3,1,1,0,0,5.2978353e+00,2.5879079e+00,3.9428716e+00,1.4194338e+04,1.1828615e+03,3.9428716e+00,0.0000000e+00,1.2332588e-04,1.1854708e-04,1.2093648e-04,4.3537133e-01,3.6280944e-02,1.2092628e-04,1.0197222e-08,4.6290966e-05,7.6112908e-05,6.1201937e-05,2.2032697e-01,1.8360581e-02,6.1188521e-05,1.3416290e-08,2.1048102e-05,3.6338718e-05,2.8693410e-05,1.0329628e-01,8.6080231e-03,2.8677192e-05,1.6218065e-08,4.4945342e-06,9.0617978e-06,6.7781660e-06,2.4401398e-02,2.0334498e-03,6.7713002e-06,6.8658170e-09,4.8764206e-06,8.0484903e-06,6.4624554e-06,2.3264840e-02,1.9387366e-03,6.4593709e-06,3.0845200e-09,5.1402677e-06,7.0200659e-06,6.0801668e-06,2.1888601e-02,1.8240500e-03,6.0774992e-06,2.6675874e-09,2.1698911e+00,3.5243443e+00,4.5749258e+00
2026-01-28T13:50:00+00:00,3.3,1,1,0,0,6.1378181e+00,3.6584422e+00,4.8981302e+00,1.7633269e+04,1.4694390e+03,4.8981302e+00,0.0000000e+00,5.4929302e-05,3.0201641e-04,1.7847286e-04,6.4250229e-01,5.3541857e-02,1.7845609e-04,1.6766895e-08,3.5741742e-05,1.7297965e-04,1.0436070e-04,3.7569851e-01,3.1308209e-02,1.0434026e-04,2.0439142e-08,2.1543704e-05,7.1221822e-05,4.6382763e-05,1.6697795e-01,1.3914829e-02,4.6357977e-05,2.4785597e-08,1.1279683e-05,4.1095922e-06,7.6946375e-06,2.7700695e-02,2.3083912e-03,7.6841978e-06,1.0439699e-08,1.0452929e-05,4.8510393e-06,7.6519841e-06,2.7547143e-02,2.2955952e-03,7.6478056e-06,4.1784897e-09,9.5146812e-06,5.3652090e-06,7.4399451e-06,2.6783802e-02,2.2319835e-03,7.4360425e-06,3.9025399e-09,2.6951820e+00,4.3781054e+00,5.6834646e+00
2026-01-28T13:55:00+00:00,3.3,1,1,0,0,4.9225512e+00,2.7900476e+00,3.8562994e+00,1.3882678e+04,1.1568898e+03,3.8562994e+00,0.0000000e+00,8.5617469e-05,2.3265343e-04,1.5913545e-04,5.7288763e-01,4.7740635e-02,1.5911903e-04,1.6425888e-08,6.1024699e-05,1.4571836e-04,1.0337153e-04,3.7213750e-01,3.1011459e-02,1.0335236e-04,1.9165924e-08,2.7401935e-05,6.3877606e-05,4.5639770e-05,1.6430317e-01,1.3691931e-02,4.5616633e-05,2.3137345e-08,5.6807573e-06,8.1391545e-06,6.9099559e-06,2.4875841e-02,2.0729868e-03,6.9007324e-06,9.2234509e-09,6.8328378e-06,5.9944457e-06,6.4136418e-06,2.3089110e-02,1.9240925e-03,6.4109708e-06,2.6709449e-09,7.6246128e-06,4.1970381e-06,5.9108255e-06,2.1278972e-02,1.7732476e-03,5.9086914e-06,2.1340586e-09,2.1220073e+00,3.4469049e+00,4.4745613e+00
2026-01-28T14:00:00+00:00,3.3,1,1,0,0,6.2058979e+00,3.5600361e+00,4.8829670e+00,1.7578681e+04,1.4648901e+03,4.8829670e+00,0.0000000e+00,1.7780071e-04,1.6531769e-04,1.7155920e-04,6.1761311e-01,5.1467760e-02,1.7154752e-04,1.1674612e-08,4.6523038e-05,1.1586610e-04,8.1194570e-05,2.9230045e-01,2.4358371e-02,8.1179174e-05,1.5396440e-08,2.1275097e-05,4.8309051e-05,3.4792074e-05,1.2525147e-01,1.0437622e-02,3.4773169e-05,1.8905553e-08,4.9098057e-06,3.6970037e-06,4.3034047e-06,1.5492257e-02,1.2910214e-03,4.2975556e-06,5.8490973e-09,5.6752354e-06,4.0664082e-06,4.8708218e-06,1.7534959e-02,1.4612465e-03,4.8694097e-06,1.4121217e-09,6.1992052e-06,4.3246043e-06,5.2619047e-06,1.8942857e-02,1.5785714e-03,5.2601398e-06,1.7649772e-09,2.6869231e+00,4.3645720e+00,5.6658401e+00
2026-01-28T14:05:00+00:00,3.3,1,1,0,0,5.6110500e+00,3.2171875e+00,4.4141187e+00,1.5890827e+04,1.3242356e+03,4.4141187e+00,0.0000000e+00,7.1135140e-05,1.2376093e-04,9.7448035e-05,3.5081293e-01,2.9234411e-02,9.7441003e-05,7.0325964e-09,3.1751115e-05,4.8365158e-05,4.0058136e-05,1.4420929e-01,1.2017441e-02,4.0048276e-05,9.8602377e-09,1.4939629e-05,2.5466343e-05,2.0202986e-05,7.2730749e-02,6.0608957e-03,2.0191305e-05,1.1681102e-08,3.7868608e-06,9.1927455e-06,6.4898031e-06,2.3363291e-02,1.9469409e-03,6.4849054e-06,4.8977755e-09,3.7852237e-06,7.8037211e-06,5.7944724e-06,2.0860101e-02,1.7383417e-03,5.7923103e-06,2.1620544e-09,3.7864722e-06,6.5170031e-06,5.1517377e-06,1.8546256e-02,1.5455213e-03,5.1502287e-06,1.5089111e-09,2.4290255e+00,3.9455205e+00,5.1217895e+00
2026-01-28T14:10:00+00:00,3.3,1,1,0,0,6.8270257e+00,3.5396399e+00,5.1833328e+00,1.8659998e+04,1.5549998e+03,5.1833328e+00,0.0000000e+00,3.5687862e-05,2.2037206e-04,1.2802996e-04,4.6090785e-01,3.8408988e-02,1.2801411e-04,1.5851165e-08,3.4590282e-05,1.2043492e-04,7.7512603e-05,2.7904537e-01,2.3253781e-02,7.7493188e-05,1.9414900e-08,2.0428931e-05,5.7683481e-05,3.9056206e-05,1.4060234e-01,1.1716862e-02,3.9033640e-05,2.2565892e-08,9.6153766e-06,1.3523223e-05,1.1569300e-05,4.1649478e-02,3.4707899e-03,1.1557540e-05,1.1759471e-08,7.6333141e-06,9.9915989e-06,8.8124565e-06,3.1724843e-02,2.6437369e-03,8.8072021e-06,5.2544080e-09,5.9031912e-06,6.9032876e-06,6.4032394e-06,2.3051662e-02,1.9209718e-03,6.4003970e-06,2.8423811e-09,2.8521335e+00,4.6330332e+00,6.0143877e+00
2026-01-28T14:15:00+00:00,3.3,1,1,0,0,7.7356229e+00,4.2760507e+00,6.0058368e+00,2.1621012e+04,1.8017510e+03,6.0058368e+00,0.0000000e+00,1.3470437e-04,2.4638782e-04,1.9054609e-04,6.8596594e-01,5.7163828e-02,1.9053250e-04,1.3597077e-08,9.0725403e-05,7.4191827e-05,8.2458615e-05,2.9685101e-01,2.4737584e-02,8.2440197e-05,1.8417980e-08,4.2752719e-05,3.1802682e-05,3.7277700e-05,1.3419972e-01,1.1183310e-02,3.7255667e-05,2.2032862e-08,9.3264644e-06,4.0599279e-06,6.6931962e-06,2.4095506e-02,2.0079588e-03,6.6854002e-06,7.7960041e-09,6.9552722e-06,4.8090229e-06,5.8821476e-06,2.1175731e-02,1.7646443e-03,5.8798364e-06,2.3111545e-09,4.9626262e-06,5.3250479e-06,5.1438371e-06,1.8517814e-02,1.5431511e-03,5.1422781e-06,1.5590183e-09,3.3046686e+00,5.3682029e+00,6.9687828e+00
2026-01-28T14:20:00+00:00,3.3,1,1,0,0,7.3862575e+00,4.6254559e+00,6.0058567e+00,2.1621084e+04,1.8017570e+03,6.0058567e+00,0.0000000e+00,1.3781499e-04,1.1828119e-04,1.2804809e-04,4.6097312e-01,3.8414427e-02,1.2803562e-04,1.2469950e-08,7.7335662e-05,7.3590348e-05,7.5463005e-05,2.7166682e-01,2.2638901e-02,7.5447951e-05,1.5053789e-08,3.7789460e-05,3.1179997e-05,3.4484728e-05,1.2414502e-01,1.0345418e-02,3.4466742e-05,1.7985879e-08,1.0334021e-05,3.0519678e-06,6.6929942e-06,2.4094779e-02,2.0078982e-03,6.6856247e-06,7.3694192e-09,8.7328521e-06,3.0495354e-06,5.8911938e-06,2.1208298e-02,1.7673581e-03,5.8888629e-06,2.3308362e-09,7.2649726e-06,3.0524076e-06,5.1586901e-06,1.8571284e-02,1.5476070e-03,5.1571083e-06,1.5817783e-09,3.3048627e+00,5.3682639e+00,6.9687406e+00
2026-01-28T14:25:00+00:00,3.3,1,1,0,0,7.6584329e+00,5.4413126e+00,6.5498727e+00,2.3579542e+04,1.9649618e+03,6.5498727e+00,0.0000000e+00,1.7674847e-04,8.5365909e-05,1.3105719e-04,4.7180589e-01,3.9317157e-02,1.3104696e-04,1.0228034e-08,6.1136973e-05,6.2450737e-05,6.1793855e-05,2.2245788e-01,1.8538156e-02,6.1780367e-05,1.3488095e-08,2.7296243e-05,3.0877868e-05,2.9087055e-05,1.0471340e-01,8.7261166e-03,2.9070990e-05,1.6064906e-08,5.0420012e-06,8.4739352e-06,6.7579682e-06,2.4328686e-02,2.0273905e-03,6.7520191e-06,5.9491461e-09,5.4243940e-06,6.3249976e-06,5.8746958e-06,2.1148905e-02,1.7624087e-03,5.8729634e-06,1.7324263e-09,5.6885218e-06,4.5182846e-06,5.1034032e-06,1.8372252e-02,1.5310210e-03,5.1024365e-06,9.6673250e-10,3.6040185e+00,5.8544786e+00,7.6000475e+00
2026-01-28T14:30:00+00:00,3.3,1,1,0,0,6.6909703e+00,4.5547841e+00,5.6228772e+00,2.0242358e+04,1.6868632e+03,5.6228772e+00,0.0000000e+00,8.5198902e-05,1.1903628e-04,1.0211759e-04,3.6762333e-01,3.0635278e-02,1.0210802e-04,9.5727352e-09,6.0400494e-05,7.4222265e-05,6.7311380e-05,2.4232097e-01,2.0193414e-02,6.7300128e-05,1.1252001e-08,2.6517189e-05,3.1691737e-05,2.9104463e-05,1.0477607e-01,8.7313389e-03,2.9090460e-05,1.4002826e-08,4.4335145e-06,3.8627197e-06,4.1481171e-06,1.4933221e-02,1.2444351e-03,4.1428094e-06,5.3076386e-09,5.2034097e-06,4.6147773e-06,4.9090935e-06,1.7672737e-02,1.4727281e-03,4.9072259e-06,1.8676072e-09,5.7331032e-06,5.1332180e-06,5.4331606e-06,1.9559378e-02,1.6299482e-03,5.4308138e-06,2.3467760e-09,3.0940486e+00,5.0259255e+00,6.5243855e+00
2026-01-28T14:35:00+00:00,3.3,1,1,0,0,5.9057473e+00,4.2573099e+00,5.0815286e+00,1.8293503e+04,1.5244586e+03,5.0815286e+00,0.0000000e+00,8.6205523e-05,2.3756320e-04,1.6188436e-04,5.8278369e-01,4.8565308e-02,1.6186864e-04,1.5724074e-08,6.3623494e-05,1.3137464e-04,9.7499069e-05,3.5099665e-01,2.9249721e-02,9.7480290e-05,1.8779530e-08,3.2432456e-05,5.4863487e-05,4.3647971e-05,1.5713270e-01,1.3094391e-02,4.3625324e-05,2.2646854e-08,1.0894959e-05,4.3091866e-06,7.6020730e-06,2.7367463e-02,2.2806219e-03,7.5923684e-06,9.7045848e-09,1.0058156e-05,4.6782963e-06,7.3682262e-06,2.6525614e-02,2.2104679e-03,7.3644912e-06,3.7350866e-09,9.1113083e-06,4.9371357e-06,7.0242220e-06,2.5287199e-02,2.1072666e-03,7.0208845e-06,3.3375089e-09,2.7961177e+00,4.5420377e+00,5.8962603e+00
2026-01-28T14:40:00+00:00,3.3,1,1,0,0,6.3500429e+00,5.1621068e+00,5.7560749e+00,2.0721869e+04,1.7268225e+03,5.7560749e+00,0.0000000e+00,1.1767438e-04,1.1982334e-04,1.1874886e-04,4.2749589e-01,3.5624657e-02,1.1873340e-04,1.5456239e-08,9.3880414e-05,7.4775304e-05,8.4327859e-05,3.0358029e-01,2.5298358e-02,8.4310178e-05,1.7680942e-08,4.8234128e-05,3.2028355e-05,4.0131242e-05,1.4447247e-01,1.2039373e-02,4.0110572e-05,2.0670013e-08,1.4723060e-05,3.8646958e-06,9.2938777e-06,3.3457960e-02,2.7881633e-03,9.2840706e-06,9.8070577e-09,9.9616411e-06,4.2385039e-06,7.1000725e-06,2.5560261e-02,2.1300218e-03,7.0968257e-06,3.2467718e-09,5.9540345e-06,4.4977222e-06,5.2258784e-06,1.8813162e-02,1.5677635e-03,5.2244948e-06,1.3835632e-09,3.1671955e+00,5.1449477e+00,6.6789908e+00
2026-01-28T14:45:00+00:00,3.3,1,1,0,0,7.0454060e+00,4.6113696e+00,5.8283878e+00,2.0982196e+04,1.7485163e+03,5.8283878e+00,0.0000000e+00,1.1690831e-04,2.0269866e-04,1.5980349e-04,5.7529255e-01,4.7941046e-02,1.5978409e-04,1.9400814e-08,8.8626570e-05,1.3650476e-04,1.1256566e-04,4.0523639e-01,3.3769699e-02,1.1254358e-04,2.2078908e-08,3.7528547e-05,6.4329089e-05,5.0928818e-05,1.8334374e-01,1.5278645e-02,5.0902594e-05,2.6223976e-08,3.6437794e-06,1.4089584e-05,8.8666816e-06,3.1920054e-02,2.6600045e-03,8.8548594e-06,1.1822182e-08,3.6386316e-06,1.0912879e-05,7.2757551e-06,2.6192718e-02,2.1827265e-03,7.2718453e-06,3.9098089e-09,3.6388714e-06,8.0633329e-06,5.8511022e-06,2.1063968e-02,1.7553306e-03,5.8486540e-06,2.4481421e-09,3.2071471e+00,5.2096215e+00,6.7628403e+00
2026-01-28T14:50:00+00:00,3.3,1,1,0,0,8.0407603e+00,6.0685178e+00,7.0546391e+00,2.5396701e+04,2.1163917e+03,7.0546391e+00,0.0000000e+00,1.6842586e-04,2.5265069e-04,2.1053827e-04,7.5793779e-01,6.3161482e-02,2.1051628e-04,2.1995760e-08,1.1834784e-04,1.6246952e-04,1.4040868e-04,5.0547124e-01,4.2122603e-02,1.4038366e-04,2.5015656e-08,5.0013810e-05,7.0535338e-05,6.0274574e-05,2.1698847e-01,1.8082372e-02,6.0244421e-05,3.0153185e-08,4.8920864e-06,8.2826982e-06,6.5873923e-06,2.3714612e-02,1.9762177e-03,6.5761199e-06,1.1272418e-08,5.2727158e-06,6.4974974e-06,5.8851066e-06,2.1186384e-02,1.7655320e-03,5.8828792e-06,2.2273722e-09,5.5379361e-06,4.9424882e-06,5.2402121e-06,1.8864764e-02,1.5720636e-03,5.2386803e-06,1.5318160e-09,3.8815429e+00,6.3056025e+00,8.1858239e+00
2026-01-28T14:55:00+00:00,3.3,1,1,0,0,6.8697548e+00,5.2755746e+00,6.0726647e+00,2.1861593e+04,1.8217994e+03,6.0726647e+00,0.0000000e+00,1.0168565e-04,2.1792659e-04,1.5980612e-04,5.7530204e-01,4.7941837e-02,1.5978670e-04,1.9420401e-08,7.5075152e-05,1.5005630e-04,1.1256572e-04,4.0523661e-01,3.3769717e-02,1.1254344e-04,2.2281119e-08,3.2432135e-05,6.9303543e-05,5.0867839e-05,1.8312422e-01,1.5260352e-02,5.0841303e-05,2.6536155e-08,4.3417315e-06,1.3190988e-05,8.7663598e-06,3.1558895e-02,2.6299079e-03,8.7545226e-06,1.1837170e-08,4.7259298e-06,9.6336043e-06,7.1797670e-06,2.5847161e-02,2.1539301e-03,7.1758461e-06,3.9209369e-09,4.9940211e-06,6.5245848e-06,5.7593029e-06,2.0733491e-02,1.7277909e-03,5.7568300e-06,2.4729647e-09,3.3413263e+00,5.4279088e+00,7.0463661e+00
2026-01-28T15:00:00+00:00,3.3,1,1,0,0,7.5062287e+00,4.8867518e+00,6.1964903e+00,2.2307365e+04,1.8589471e+03,6.1964903e+00,0.0000000e+00,8.9188161e-05,2.5445251e-04,1.7182033e-04,6.1855320e-01,5.1546100e-02,1.7179925e-04,2.1078139e-08,5.1998727e-05,1.4992930e-04,1.0096402e-04,3.6347046e-01,3.0289205e-02,1.0093811e-04,2.5909588e-08,3.1822954e-05,6.9250758e-05,5.0536856e-05,1.8193268e-01,1.5161057e-02,5.0506928e-05,2.9928021e-08,1.5394513e-05,1.2806326e-05,1.4100419e-05,5.0761510e-02,4.2301258e-03,1.4085578e-05,1.4841648e-08,1.1027156e-05,8.4942100e-06,9.7606827e-06,3.5138458e-02,2.9282048e-03,9.7549249e-06,5.7578186e-09,7.2877616e-06,4.8688204e-06,6.0782910e-06,2.1881848e-02,1.8234873e-03,6.0761937e-06,2.0973326e-09,3.4095214e+00,5.5386024e+00,7.1900236e+00
2026-01-28T15:05:00+00:00,3.3,1,1,0,0,9.9487947e+00,7.3536370e+00,8.6512159e+00,3.1144377e+04,2.5953648e+03,8.6512159e+00,0.0000000e+00,2.9156797e-04,1.8920759e-04,2.4038778e-04,8.6539600e-01,7.2116333e-02,2.4036614e-04,2.1637969e-08,1.4698280e-04,1.0826557e-04,1.2762418e-04,4.5944707e-01,3.8287255e-02,1.2759691e-04,2.7275599e-08,6.1684243e-05,5.3257348e-05,5.7470796e-05,2.0689486e-01,1.7241239e-02,5.7438101e-05,3.2694526e-08,5.6899644e-06,1.4217382e-05,9.9536730e-06,3.5833223e-02,2.9861019e-03,9.9403043e-06,1.3368782e-08,6.8416508e-06,1.0665508e-05,8.7535795e-06,3.1512886e-02,2.6260738e-03,8.7487271e-06,4.8523827e-09,7.6364859e-06,7.5581799e-06,7.5973329e-06,2.7350398e-02,2.2791999e-03,7.5936932e-06,3.6396624e-09,4.7602349e+00,7.7327164e+00,1.0038321e+01
2026-01-28T15:10:00+00:00,3.3,1,1,0,0,1.1388005e+01,8.8473728e+00,1.0117689e+01,3.6423681e+04,3.0353067e+03,1.0117689e+01,0.0000000e+00,1.7179390e-04,2.0415976e-04,1.8797683e-04,6.7671659e-01,5.6393049e-02,1.8796119e-04,1.5640567e-08,9.1532103e-05,1.0152511e-04,9.6528608e-05,3.4750299e-01,2.8958582e-02,9.6508711e-05,1.9896027e-08,4.3557301e-05,4.2290665e-05,4.2923983e-05,1.5452634e-01,1.2877195e-02,4.2900148e-05,2.3835012e-08,1.0118820e-05,3.0023508e-06,6.5605855e-06,2.3618108e-02,1.9681757e-03,6.5525305e-06,8.0550514e-09,7.7432303e-06,2.9981105e-06,5.3706704e-06,1.9334413e-02,1.6112011e-03,5.3692588e-06,1.4115814e-09,5.7485653e-06,3.0013171e-06,4.3749412e-06,1.5749788e-02,1.3124824e-03,4.3745353e-06,4.0587225e-10,5.5674171e+00,9.0435584e+00,1.1739827e+01
2026-01-28T15:15:00+00:00,3.3,1,1,0,0,1.2910198e+01,1.0796829e+01,1.1853513e+01,4.2672648e+04,3.5560540e+03,1.1853513e+01,0.0000000e+00,1.2442264e-04,2.4663399e-04,1.8552832e-04,6.6790194e-01,5.5658495e-02,1.8551798e-04,1.0341070e-08,4.6894810e-05,7.6270272e-05,6.1582541e-05,2.2169715e-01,1.8474762e-02,6.1566529e-05,1.6011780e-08,2.1518418e-05,3.6255155e-05,2.8886786e-05,1.0399243e-01,8.6660359e-03,2.8867558e-05,1.9228145e-08,5.0688744e-06,8.4342606e-06,6.7515675e-06,2.4305643e-02,2.0254702e-03,6.7449732e-06,6.5942783e-09,5.8408718e-06,6.6611554e-06,6.2510136e-06,2.2503649e-02,1.8753041e-03,6.2483563e-06,2.6572388e-09,6.3723186e-06,5.1113981e-06,5.7418583e-06,2.0670690e-02,1.7225575e-03,5.7397379e-06,2.1203754e-09,6.5229849e+00,1.0595196e+01,1.3753806e+01
2026-01-28T15:20:00+00:00,3.3,1,1,0,0,1.4849424e+01,1.3023197e+01,1.3936310e+01,5.0170717e+04,4.1808931e+03,1.3936310e+01,0.0000000e+00,1.7903998e-04,2.5700160e-04,2.1802079e-04,7.8487484e-01,6.5406236e-02,2.1799679e-04,2.3994325e-08,6.6586612e-05,1.5379949e-04,1.1019305e-04,3.9669498e-01,3.3057915e-02,1.1016221e-04,3.0840368e-08,3.7822357e-05,7.5056985e-05,5.6439671e-05,2.0318282e-01,1.6931901e-02,5.6404043e-05,3.5628334e-08,1.5889170e-05,1.8818303e-05,1.7353736e-05,6.2473451e-02,5.2061209e-03,1.7335412e-05,1.8324789e-08,1.1910663e-05,1.3119814e-05,1.2515239e-05,4.5054859e-02,3.7545716e-03,1.2506860e-05,8.3780755e-09,8.4386103e-06,8.2065661e-06,8.3225882e-06,2.9961318e-02,2.4967765e-03,8.3183975e-06,4.1907289e-09,7.6688781e+00,1.2456829e+01,1.6170602e+01
2026-01-28T15:25:00+00:00,3.3,1,1,0,0,1.9691426e+01,1.5744995e+01,1.7718210e+01,6.3785557e+04,5.3154631e+03,1.7718210e+01,0.0000000e+00,1.1006824e-04,2.0130109e-04,1.5568466e-04,5.6046479e-01,4.6705399e-02,1.5566998e-04,1.4685170e-08,3.3418632e-05,1.4949830e-04,9.1458468e-05,3.2925048e-01,2.7437540e-02,9.1440355e-05,1.8112701e-08,1.6302140e-05,6.5744091e-05,4.1023116e-05,1.4768322e-01,1.2306935e-02,4.1001058e-05,2.2057184e-08,5.3343638e-06,9.4849397e-06,7.4096518e-06,2.6674746e-02,2.2228955e-03,7.4002296e-06,9.4221486e-09,6.1079554e-06,8.8365572e-06,7.4722563e-06,2.6900123e-02,2.2416769e-03,7.4682147e-06,4.0415709e-09,6.6396200e-06,8.0576161e-06,7.3486181e-06,2.6455025e-02,2.2045854e-03,7.3447709e-06,3.8471968e-09,9.7500107e+00,1.5837248e+01,2.0558813e+01
2026-01-28T15:30:00+00:00,3.3,1,1,0,0,1.3234739e+01,1.1402653e+01,1.2318696e+01,4.4347306e+04,3.6956088e+03,1.2318696e+01,0.0000000e+00,1.3764915e-04,2.1012077e-04,1.7388496e-04,6.2598585e-01,5.2165488e-02,1.7386243e-04,2.2526088e-08,7.4927130e-05,1.9246922e-04,1.3369818e-04,4.8131343e-01,4.0109453e-02,1.3367278e-04,2.5393688e-08,3.2580817e-05,8.6705890e-05,5.9643354e-05,2.1471607e-01,1.7893006e-02,5.9612702e-05,3.0651509e-08,5.0692167e-06,1.4583104e-05,9.8261605e-06,3.5374178e-02,2.9478482e-03,9.8114323e-06,1.4728209e-08,6.2247561e-06,1.2163475e-05,9.1941154e-06,3.3098816e-02,2.7582346e-03,9.1878970e-06,6.2184184e-09,7.0203051e-06,9.8348218e-06,8.4275634e-06,3.0339228e-02,2.5282690e-03,8.4221946e-06,5.3688738e-09,6.7787983e+00,1.1010956e+01,1.4293628e+01
2026-01-28T15:35:00+00:00,3.3,1,1,0,0,1.2949755e+01,1.0420569e+01,1.1685162e+01,4.2066582e+04,3.5055485e+03,1.1685162e+01,0.0000000e+00,1.3748576e-04,1.6594707e-04,1.5171642e-04,5.4617910e-01,4.5514925e-02,1.5170073e-04,1.5685251e-08,7.7128939e-05,1.1624963e-04,9.6689286e-05,3.4808143e-01,2.9006786e-02,9.6670442e-05,1.8843672e-08,3.7574220e-05,4.8338582e-05,4.2956401e-05,1.5464304e-01,1.2886920e-02,4.2933498e-05,2.2902457e-08,9.9114005e-06,4.0559253e-06,6.9836629e-06,2.5141186e-02,2.0950989e-03,6.9739929e-06,9.6699991e-09,7.9180592e-06,5.5602618e-06,6.7391605e-06,2.4260978e-02,2.0217482e-03,6.7354558e-06,3.7047380e-09,6.1825721e-06,6.5937757e-06,6.3881739e-06,2.2997426e-02,1.9164522e-03,6.3848721e-06,3.3018117e-09,6.4302751e+00,1.0444701e+01,1.3558489e+01
2026-01-28T15:40:00+00:00,3.3,1,1,0,0,1.2961684e+01,9.9650717e+00,1.1463378e+01,4.1268161e+04,3.4390134e+03,1.1463378e+01,0.0000000e+00,1.7014500e-04,1.1376643e-04,1.4195571e-04,5.1104057e-01,4.2586714e-02,1.4194030e-04,1.5411676e-08,8.7824987e-05,1.0415097e-04,9.5987976e-05,3.4555672e-01,2.8796393e-02,9.5970200e-05,1.7776563e-08,3.7222492e-05,4.7230359e-05,4.2226426e-05,1.5201513e-01,1.2667928e-02,4.2205048e-05,2.1377809e-08,3.8534241e-06,8.0183239e-06,5.9358740e-06,2.1369146e-02,1.7807622e-03,5.9277036e-06,8.1703642e-09,4.2352276e-06,5.8637479e-06,5.0494877e-06,1.8178156e-02,1.5148463e-03,5.0477387e-06,1.7490694e-09,4.5005522e-06,4.0538673e-06,4.2772097e-06,1.5397955e-02,1.2831629e-03,4.2762519e-06,9.5788927e-10,6.3082989e+00,1.0246477e+01,1.3301125e+01
