sigma_model,multiplicity_variant,low_energy_scenario,shield_mm,regime,horizon,duration_s,hazard_upper,F_D_upper,window_start_utc,window_end_utc
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,background_median_constant,7d,604800,0.8138033919437554,0.5568306898259048,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,p95_constant,7d,604800,52.237848436250175,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,p99_constant,7d,604800,1679.9604385979617,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,max_actual_contiguous_window,7d,604800,2997.447894070998,1.0,2026-01-18T21:05:00+00:00,2026-01-25T21:00:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,background_median_constant,30d,2592000,3.4877288226160945,0.9694297762126178,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,p95_constant,30d,2592000,223.87649329821502,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,p99_constant,30d,2592000,7199.830451134121,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,1.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,3003.8438045579805,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,nominal_logE_linear,K1_only,2.0,background_median_constant,5min,300,0.0002679217077651213,0.0002678858199494886,,
main_loglog,nominal_logE_linear,K1_only,2.0,p95_constant,5min,300,0.0023615851692229636,0.002358798820798512,,
main_loglog,nominal_logE_linear,K1_only,2.0,p99_constant,5min,300,0.11432463818011479,0.10803165810415999,,
main_loglog,nominal_logE_linear,K1_only,2.0,max_actual_contiguous_window,5min,300,14.104699006547605,0.9999992511289316,2026-01-19T19:20:00+00:00,2026-01-19T19:20:00+00:00
main_loglog,nominal_logE_linear,K1_only,2.0,background_median_constant,1h,3600,0.003215060493181456,0.0032098977205515466,,
main_loglog,nominal_logE_linear,K1_only,2.0,p95_constant,1h,3600,0.02833902203067556,0.02794123840260164,,
main_loglog,nominal_logE_linear,K1_only,2.0,p99_constant,1h,3600,1.3718956581613775,0.7463742840980984,,
main_loglog,nominal_logE_linear,K1_only,2.0,max_actual_contiguous_window,1h,3600,126.68486950351232,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,nominal_logE_linear,K1_only,2.0,background_median_constant,6h,21600,0.019290362959088734,0.019105494542280724,,
main_loglog,nominal_logE_linear,K1_only,2.0,p95_constant,6h,21600,0.17003413218405336,0.15636397903498403,,
main_loglog,nominal_logE_linear,K1_only,2.0,p99_constant,6h,21600,8.231373948968265,0.9997338296256034,,
main_loglog,nominal_logE_linear,K1_only,2.0,max_actual_contiguous_window,6h,21600,304.7558892924684,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,nominal_logE_linear,K1_only,2.0,background_median_constant,24h,86400,0.07716145183635494,0.07425962094383678,,
main_loglog,nominal_logE_linear,K1_only,2.0,p95_constant,24h,86400,0.6801365287362134,0.49345217069064257,,
main_loglog,nominal_logE_linear,K1_only,2.0,p99_constant,24h,86400,32.92549579587306,0.999999999999995,,
main_loglog,nominal_logE_linear,K1_only,2.0,max_actual_contiguous_window,24h,86400,347.2389906784322,1.0,2026-01-19T07:30:00+00:00,2026-01-20T07:25:00+00:00
main_loglog,nominal_logE_linear,K1_only,2.0,background_median_constant,7d,604800,0.5401301628544846,0.41732759486563153,,
main_loglog,nominal_logE_linear,K1_only,2.0,p95_constant,7d,604800,4.760955701153494,0.9914425728547668,,
main_loglog,nominal_logE_linear,K1_only,2.0,p99_constant,7d,604800,230.47847057111142,1.0,,
main_loglog,nominal_logE_linear,K1_only,2.0,max_actual_contiguous_window,7d,604800,356.9894856953362,1.0,2026-01-18T21:15:00+00:00,2026-01-25T21:10:00+00:00
main_loglog,nominal_logE_linear,K1_only,2.0,background_median_constant,30d,2592000,2.314843555090648,0.9012183633224505,,
main_loglog,nominal_logE_linear,K1_only,2.0,p95_constant,30d,2592000,20.404095862086404,0.9999999986240148,,
main_loglog,nominal_logE_linear,K1_only,2.0,p99_constant,30d,2592000,987.7648738761918,1.0,,
main_loglog,nominal_logE_linear,K1_only,2.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,nominal_logE_linear,K1_only,2.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,360.9755586207153,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,background_median_constant,5min,300,0.00033936874277272895,0.00033931116371463844,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p95_constant,5min,300,0.004865729903417987,0.004853911415963967,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p99_constant,5min,300,0.2307957665083024,0.20609840922702358,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,max_actual_contiguous_window,5min,300,29.668941123230127,0.9999999999998697,2026-01-19T19:20:00+00:00,2026-01-19T19:20:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,background_median_constant,1h,3600,0.004072424913272747,0.0040641438361045425,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p95_constant,1h,3600,0.058388758841015846,0.0567168335238017,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p99_constant,1h,3600,2.7695491980996287,0.937309740738911,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,max_actual_contiguous_window,1h,3600,266.23230525457427,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,background_median_constant,6h,21600,0.024434549479636483,0.024138442524991106,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p95_constant,6h,21600,0.35033255304609506,0.29554621749012205,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p99_constant,6h,21600,16.617295188597772,0.9999999392983641,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,max_actual_contiguous_window,6h,21600,639.3877373791639,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,background_median_constant,24h,86400,0.09773819791854593,0.09311370260220912,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p95_constant,24h,86400,1.4013302121843803,0.7537308442688849,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p99_constant,24h,86400,66.46918075439109,1.0,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,max_actual_contiguous_window,24h,86400,724.8319909770931,1.0,2026-01-19T07:30:00+00:00,2026-01-20T07:25:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,background_median_constant,7d,604800,0.6841673854298216,0.4954898827773163,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p95_constant,7d,604800,9.809311485290662,0.9999450623408332,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p99_constant,7d,604800,465.28426528073766,1.0,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,max_actual_contiguous_window,7d,604800,744.9228945826239,1.0,2026-01-18T21:05:00+00:00,2026-01-25T21:00:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,background_median_constant,30d,2592000,2.932145937556378,0.9467174257042954,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p95_constant,30d,2592000,42.03990636553141,1.0,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,p99_constant,30d,2592000,1994.0754226317329,1.0,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,nominal_logE_linear,low_energy_conservative,2.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,749.9997047763944,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,raw_nearest_observed,K1_only,2.0,background_median_constant,5min,300,0.00026810744082376065,0.0002680715032356315,,
main_loglog,raw_nearest_observed,K1_only,2.0,p95_constant,5min,300,0.0023631122297895625,0.002360322278173241,,
main_loglog,raw_nearest_observed,K1_only,2.0,p99_constant,5min,300,0.11347945825369032,0.10727746569733718,,
main_loglog,raw_nearest_observed,K1_only,2.0,max_actual_contiguous_window,5min,300,14.058636446470246,0.9999992158272107,2026-01-19T19:20:00+00:00,2026-01-19T19:20:00+00:00
main_loglog,raw_nearest_observed,K1_only,2.0,background_median_constant,1h,3600,0.0032172892898851275,0.0032121193605699665,,
main_loglog,raw_nearest_observed,K1_only,2.0,p95_constant,1h,3600,0.028357346757474748,0.02795905095063513,,
main_loglog,raw_nearest_observed,K1_only,2.0,p99_constant,1h,3600,1.3617534990442839,0.7437888831190672,,
main_loglog,raw_nearest_observed,K1_only,2.0,max_actual_contiguous_window,1h,3600,126.25062201691571,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,raw_nearest_observed,K1_only,2.0,background_median_constant,6h,21600,0.019303735739310764,0.0191186117412163,,
main_loglog,raw_nearest_observed,K1_only,2.0,p95_constant,6h,21600,0.1701440805448485,0.15645673033357682,,
main_loglog,raw_nearest_observed,K1_only,2.0,p99_constant,6h,21600,8.170520994265704,0.9997171293959155,,
main_loglog,raw_nearest_observed,K1_only,2.0,max_actual_contiguous_window,6h,21600,303.6555452420325,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,raw_nearest_observed,K1_only,2.0,background_median_constant,24h,86400,0.07721494295724306,0.07430913850997703,,
main_loglog,raw_nearest_observed,K1_only,2.0,p95_constant,24h,86400,0.680576322179394,0.4936748981240078,,
main_loglog,raw_nearest_observed,K1_only,2.0,p99_constant,24h,86400,32.68208397706282,0.9999999999999936,,
main_loglog,raw_nearest_observed,K1_only,2.0,max_actual_contiguous_window,24h,86400,345.7298209038268,1.0,2026-01-19T07:30:00+00:00,2026-01-20T07:25:00+00:00
main_loglog,raw_nearest_observed,K1_only,2.0,background_median_constant,7d,604800,0.5405046007007014,0.41754572862474393,,
main_loglog,raw_nearest_observed,K1_only,2.0,p95_constant,7d,604800,4.7640342552557575,0.9914688768473028,,
main_loglog,raw_nearest_observed,K1_only,2.0,p99_constant,7d,604800,228.7745878394397,1.0,,
main_loglog,raw_nearest_observed,K1_only,2.0,max_actual_contiguous_window,7d,604800,355.44876976246917,1.0,2026-01-18T21:15:00+00:00,2026-01-25T21:10:00+00:00
main_loglog,raw_nearest_observed,K1_only,2.0,background_median_constant,30d,2592000,2.3164482887172917,0.9013767544147756,,
main_loglog,raw_nearest_observed,K1_only,2.0,p95_constant,30d,2592000,20.41728966538182,0.99999999864205,,
main_loglog,raw_nearest_observed,K1_only,2.0,p99_constant,30d,2592000,980.4625193118844,1.0,,
main_loglog,raw_nearest_observed,K1_only,2.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,raw_nearest_observed,K1_only,2.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,359.4369144685441,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,background_median_constant,5min,300,0.0003394920548357004,0.00033943443392884994,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p95_constant,5min,300,0.00486535579898424,0.004853539127330365,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p99_constant,5min,300,0.22985139188192436,0.20534831457942737,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,max_actual_contiguous_window,5min,300,29.622878563152767,0.9999999999998636,2026-01-19T19:20:00+00:00,2026-01-19T19:20:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,background_median_constant,1h,3600,0.004073904658028404,0.0040656175658743,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p95_constant,1h,3600,0.05838426958781088,0.056712598877318214,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p99_constant,1h,3600,2.758216702583092,0.9365952628948341,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,max_actual_contiguous_window,1h,3600,265.7980577679777,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,background_median_constant,6h,21600,0.024443427948170428,0.02414710664266053,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p95_constant,6h,21600,0.3503056175268653,0.29552724240616607,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p99_constant,6h,21600,16.549300215498555,0.9999999350274014,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,max_actual_contiguous_window,6h,21600,638.2873933287281,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,background_median_constant,24h,86400,0.09777371179268171,0.09314590907613866,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p95_constant,24h,86400,1.4012224701074611,0.753704309289124,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p99_constant,24h,86400,66.19720086199422,1.0,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,max_actual_contiguous_window,24h,86400,723.3228212024876,1.0,2026-01-19T07:30:00+00:00,2026-01-20T07:25:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,background_median_constant,7d,604800,0.684415982548772,0.49561528695073526,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p95_constant,7d,604800,9.808557290752228,0.9999450208915224,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p99_constant,7d,604800,463.3804060339595,1.0,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,max_actual_contiguous_window,7d,604800,743.3821826312419,1.0,2026-01-18T21:05:00+00:00,2026-01-25T21:00:00+00:00
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,background_median_constant,30d,2592000,2.933211353780451,0.9467741635933097,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p95_constant,30d,2592000,42.03667410322383,1.0,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,p99_constant,30d,2592000,1985.9160258598265,1.0,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,raw_nearest_observed,low_energy_conservative,2.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,748.4610606242233,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,background_median_constant,5min,300,0.00025838138045920084,0.00025834800286509503,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p95_constant,5min,300,0.002025290714460116,0.0020232411970774068,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p99_constant,5min,300,0.09779627134008849,0.09316636706323156,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,max_actual_contiguous_window,5min,300,12.01151806679735,0.9999939261510916,2026-01-19T19:20:00+00:00,2026-01-19T19:20:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,background_median_constant,1h,3600,0.00310057656551041,0.0030957747420802123,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p95_constant,1h,3600,0.02430348857352139,0.024010536843491376,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p99_constant,1h,3600,1.173555256081062,0.6907345335171445,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,max_actual_contiguous_window,1h,3600,107.91720650949614,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,background_median_constant,6h,21600,0.01860345939306246,0.01843148314467189,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p95_constant,6h,21600,0.14582093144112834,0.13568753948513762,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p99_constant,6h,21600,7.041331536486371,0.9991250392558891,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,max_actual_contiguous_window,6h,21600,259.7503351778356,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,background_median_constant,24h,86400,0.07441383757224984,0.07171254588600749,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p95_constant,24h,86400,0.5832837257645134,0.44193717077640643,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p99_constant,24h,86400,28.165326145945485,0.9999999999994139,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,max_actual_contiguous_window,24h,86400,296.4503064268694,1.0,2026-01-19T07:30:00+00:00,2026-01-20T07:25:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,background_median_constant,7d,604800,0.5208968630057489,0.4060124164816628,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p95_constant,7d,604800,4.082986080351594,0.9831429460940535,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p99_constant,7d,604800,197.1572830216184,1.0,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,max_actual_contiguous_window,7d,604800,304.81015140030223,1.0,2026-01-18T21:15:00+00:00,2026-01-25T21:10:00+00:00
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,background_median_constant,30d,2592000,2.2324151271674952,0.8927309513513884,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p95_constant,30d,2592000,17.4985117729354,0.9999999748526113,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,p99_constant,30d,2592000,844.9597843783646,1.0,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,false_mcu_aware_logE_linear,K1_only,2.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,308.64965710209293,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,2.0,background_median_constant,5min,300,0.00032991188545650137,0.00032985747051462853,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,2.0,p95_constant,5min,300,0.0045306834965481175,0.004520435432827877,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,2.0,p99_constant,5min,300,0.21507345166437003,0.193517799458186,,
